"X","Y","Z"
-5.093373,56.699042,0.000000
-5.012807,56.709296,0.000000
-4.995595,56.715969,0.000000
-5.160553,56.695868,0.000000
-5.238271,56.716620,0.000000
-5.238515,56.722561,0.000000
-5.228424,56.736477,0.000000
-5.222076,56.741523,0.000000
-5.154652,56.782294,0.000000
-5.136383,56.798774,0.000000
-5.119740,56.818427,0.000000
-5.179067,56.789252,0.000000
-5.187489,56.781155,0.000000
-5.191762,56.774644,0.000000
-5.202260,56.769110,0.000000
-5.214670,56.765204,0.000000
-5.224965,56.763739,0.000000
-5.233469,56.760688,0.000000
-5.237050,56.753363,0.000000
-5.238922,56.744452,0.000000
-5.242055,56.736477,0.000000
-5.255238,56.721584,0.000000
-5.268463,56.713080,0.000000
-5.283355,56.709377,0.000000
-5.301015,56.708564,0.000000
-5.309804,56.706488,0.000000
-5.319163,56.697496,0.000000
-5.340159,56.693061,0.000000
-5.348378,56.687201,0.000000
-5.359364,56.674994,0.000000
-5.388051,56.655219,0.000000
-5.403879,56.649237,0.000000
-5.424224,56.647040,0.000000
-5.434397,56.642890,0.000000
-5.448720,56.624579,0.000000
-5.458119,56.620347,0.000000
-5.470774,56.618394,0.000000
-5.482574,56.613267,0.000000
-5.493316,56.606391,0.000000
-5.533437,56.572903,0.000000
-5.599599,56.529039,0.000000
-5.667388,56.498481,0.000000
-5.674062,56.496894,0.000000
-5.683013,56.500637,0.000000
-5.694692,56.513861,0.000000
-5.705393,56.516669,0.000000
-5.721791,56.518500,0.000000
-5.740834,56.523261,0.000000
-5.758209,56.529975,0.000000
-5.770253,56.537828,0.000000
-5.755198,56.554023,0.000000
-5.751047,56.561998,0.000000
-5.749135,56.571967,0.000000
-5.756663,56.571967,0.000000
-5.793853,56.543280,0.000000
-5.854360,56.550482,0.000000
-6.003407,56.618720,0.000000
-6.009836,56.626532,0.000000
-6.008168,56.642279,0.000000
-5.998036,56.649888,0.000000
-5.983510,56.652818,0.000000
-5.933583,56.654731,0.000000
-5.899037,56.650824,0.000000
-5.866851,56.641547,0.000000
-5.839182,56.626532,0.000000
-5.831695,56.633979,0.000000
-5.855621,56.644721,0.000000
-5.865590,56.651435,0.000000
-5.865834,56.661322,0.000000
-5.759999,56.700751,0.000000
-5.735504,56.702338,0.000000
-5.672597,56.684149,0.000000
-5.647369,56.681220,0.000000
-5.594146,56.683336,0.000000
-5.564809,56.687649,0.000000
-5.543691,56.695461,0.000000
-5.636545,56.688666,0.000000
-5.658559,56.690741,0.000000
-5.708852,56.708564,0.000000
-5.749989,56.714545,0.000000
-5.859039,56.681220,0.000000
-5.896799,56.675116,0.000000
-5.907379,56.674994,0.000000
-5.920318,56.677965,0.000000
-5.942738,56.686754,0.000000
-5.955556,56.688666,0.000000
-6.024892,56.685696,0.000000
-6.098622,56.696967,0.000000
-6.123850,56.695624,0.000000
-6.143544,56.684882,0.000000
-6.161733,56.678209,0.000000
-6.186594,56.681098,0.000000
-6.209625,56.688463,0.000000
-6.222768,56.695461,0.000000
-6.228179,56.701077,0.000000
-6.232533,56.706529,0.000000
-6.235341,56.712388,0.000000
-6.236399,56.719062,0.000000
-6.234486,56.728583,0.000000
-6.229563,56.729071,0.000000
-6.222768,56.727200,0.000000
-6.215321,56.729641,0.000000
-6.193471,56.748521,0.000000
-6.180531,56.754625,0.000000
-6.026967,56.763739,0.000000
-6.014882,56.767035,0.000000
-5.979888,56.781562,0.000000
-5.965199,56.784857,0.000000
-5.948232,56.782538,0.000000
-5.937978,56.776923,0.000000
-5.928538,56.769965,0.000000
-5.913645,56.763739,0.000000
-5.860911,56.750800,0.000000
-5.852203,56.746975,0.000000
-5.853342,56.757880,0.000000
-5.858144,56.768459,0.000000
-5.868398,56.775865,0.000000
-5.886342,56.777411,0.000000
-5.886342,56.784857,0.000000
-5.874013,56.785712,0.000000
-5.861806,56.785102,0.000000
-5.850087,56.782457,0.000000
-5.839182,56.777411,0.000000
-5.824615,56.787584,0.000000
-5.802073,56.791815,0.000000
-5.776601,56.787991,0.000000
-5.756663,56.784857,0.000000
-5.831695,56.805365,0.000000
-5.850819,56.818020,0.000000
-5.851186,56.828925,0.000000
-5.837473,56.836615,0.000000
-5.733876,56.844794,0.000000
-5.692738,56.854926,0.000000
-5.660390,56.872992,0.000000
-5.673573,56.876532,0.000000
-5.692006,56.875312,0.000000
-5.708485,56.870551,0.000000
-5.724355,56.853827,0.000000
-5.744496,56.854153,0.000000
-5.783925,56.859931,0.000000
-5.775380,56.869940,0.000000
-5.735504,56.894110,0.000000
-5.780588,56.898749,0.000000
-5.874867,56.887152,0.000000
-5.921132,56.894110,0.000000
-5.887563,56.899115,0.000000
-5.852203,56.900336,0.000000
-5.852203,56.907701,0.000000
-5.859853,56.910549,0.000000
-5.880116,56.922024,0.000000
-5.862538,56.933743,0.000000
-5.851430,56.954250,0.000000
-5.842519,56.977444,0.000000
-5.831695,56.997138,0.000000
-5.814117,57.009508,0.000000
-5.786041,57.020575,0.000000
-5.755238,57.026557,0.000000
-5.729319,57.023830,0.000000
-5.719879,57.017564,0.000000
-5.699941,56.998114,0.000000
-5.688303,56.989691,0.000000
-5.674062,56.983588,0.000000
-5.658559,56.979478,0.000000
-5.625600,56.976630,0.000000
-5.571278,56.983832,0.000000
-5.523264,56.997138,0.000000
-5.523264,57.003974,0.000000
-5.540435,57.001166,0.000000
-5.556508,56.996080,0.000000
-5.571278,56.993313,0.000000
-5.584625,56.997138,0.000000
-5.607086,56.988511,0.000000
-5.628814,56.991889,0.000000
-5.649892,56.999661,0.000000
-5.670318,57.003974,0.000000
-5.685536,57.009589,0.000000
-5.681711,57.022406,0.000000
-5.680043,57.036200,0.000000
-5.701975,57.044908,0.000000
-5.710927,57.044176,0.000000
-5.731353,57.039008,0.000000
-5.742340,57.038072,0.000000
-5.752553,57.040595,0.000000
-5.769602,57.049750,0.000000
-5.780181,57.051744,0.000000
-5.791127,57.059272,0.000000
-5.776194,57.075832,0.000000
-5.734486,57.105414,0.000000
-5.722646,57.116441,0.000000
-5.715647,57.120063,0.000000
-5.703277,57.120754,0.000000
-5.673695,57.119045,0.000000
-5.663482,57.123725,0.000000
-5.645863,57.129462,0.000000
-5.620839,57.124091,0.000000
-5.578440,57.106391,0.000000
-5.558258,57.100409,0.000000
-5.459828,57.099799,0.000000
-5.454986,57.102973,0.000000
-5.447418,57.110175,0.000000
-5.430776,57.110745,0.000000
-5.414296,57.108222,0.000000
-5.407216,57.106391,0.000000
-5.400380,57.106391,0.000000
-5.400380,57.113837,0.000000
-5.420033,57.120673,0.000000
-5.503896,57.112698,0.000000
-5.527415,57.107489,0.000000
-5.540639,57.106391,0.000000
-5.547719,57.110093,0.000000
-5.573313,57.127875,0.000000
-5.584625,57.133694,0.000000
-5.668446,57.147650,0.000000
-5.680898,57.157904,0.000000
-5.673818,57.174994,0.000000
-5.638824,57.202379,0.000000
-5.625600,57.216254,0.000000
-5.644154,57.233222,0.000000
-5.620107,57.252143,0.000000
-5.578236,57.266750,0.000000
-5.543691,57.270901,0.000000
-5.511586,57.257636,0.000000
-5.480092,57.237006,0.000000
-5.446278,57.223049,0.000000
-5.407216,57.229926,0.000000
-5.407216,57.236721,0.000000
-5.448842,57.242092,0.000000
-5.458119,57.246649,0.000000
-5.472890,57.261217,0.000000
-5.482900,57.268012,0.000000
-5.492502,57.270901,0.000000
-5.501943,57.277655,0.000000
-5.488922,57.292426,0.000000
-5.464833,57.306627,0.000000
-5.440663,57.311835,0.000000
-5.440663,57.319281,0.000000
-5.464996,57.324937,0.000000
-5.481760,57.316718,0.000000
-5.494293,57.304429,0.000000
-5.506174,57.298163,0.000000
-5.523427,57.295152,0.000000
-5.558461,57.281440,0.000000
-5.578440,57.277655,0.000000
-5.599436,57.279242,0.000000
-5.637441,57.289008,0.000000
-5.656972,57.291327,0.000000
-5.700063,57.283596,0.000000
-5.720570,57.284491,0.000000
-5.729319,57.298163,0.000000
-5.725250,57.301581,0.000000
-5.701975,57.332343,0.000000
-5.693756,57.337104,0.000000
-5.671986,57.344428,0.000000
-5.663482,57.349677,0.000000
-5.654368,57.353949,0.000000
-5.647206,57.349921,0.000000
-5.641469,57.343207,0.000000
-5.636545,57.339789,0.000000
-5.613189,57.341986,0.000000
-5.501291,57.370998,0.000000
-5.456654,57.393541,0.000000
-5.448110,57.421698,0.000000
-5.465077,57.423896,0.000000
-5.492055,57.408759,0.000000
-5.537506,57.373928,0.000000
-5.563466,57.363105,0.000000
-5.586659,57.365058,0.000000
-5.610911,57.371405,0.000000
-5.639963,57.373928,0.000000
-5.615590,57.382473,0.000000
-5.607086,57.389106,0.000000
-5.609202,57.397773,0.000000
-5.617747,57.410102,0.000000
-5.619618,57.416693,0.000000
-5.624013,57.416409,0.000000
-5.639963,57.408026,0.000000
-5.707183,57.359768,0.000000
-5.732411,57.352769,0.000000
-5.784576,57.348578,0.000000
-5.807769,57.354926,0.000000
-5.824859,57.394355,0.000000
-5.822255,57.393500,0.000000
-5.817372,57.395209,0.000000
-5.812856,57.398098,0.000000
-5.811187,57.401190,0.000000
-5.813873,57.404527,0.000000
-5.823110,57.412340,0.000000
-5.824859,57.415473,0.000000
-5.825266,57.428900,0.000000
-5.821889,57.435533,0.000000
-5.811187,57.442206,0.000000
-5.821523,57.445461,0.000000
-5.852528,57.450385,0.000000
-5.859039,57.452704,0.000000
-5.861195,57.463446,0.000000
-5.870513,57.480780,0.000000
-5.872670,57.493720,0.000000
-5.869700,57.500881,0.000000
-5.856068,57.517808,0.000000
-5.852203,57.524115,0.000000
-5.851064,57.538398,0.000000
-5.851471,57.551093,0.000000
-5.847076,57.558905,0.000000
-5.831695,57.558824,0.000000
-5.833852,57.563381,0.000000
-5.837026,57.574774,0.000000
-5.839182,57.579291,0.000000
-5.821401,57.583197,0.000000
-5.803619,57.581366,0.000000
-5.786366,57.575181,0.000000
-5.732574,57.545233,0.000000
-5.715647,57.538398,0.000000
-5.707021,57.542304,0.000000
-5.689768,57.527899,0.000000
-5.680898,57.524115,0.000000
-5.650868,57.512641,0.000000
-5.639963,57.511054,0.000000
-5.645334,57.516669,0.000000
-5.648305,57.521877,0.000000
-5.650543,57.526801,0.000000
-5.653554,57.531562,0.000000
-5.581532,57.538398,0.000000
-5.540273,57.534491,0.000000
-5.516835,57.534857,0.000000
-5.512685,57.541490,0.000000
-5.543121,57.555365,0.000000
-5.588368,57.561021,0.000000
-5.632721,57.557685,0.000000
-5.660390,57.544582,0.000000
-5.694488,57.566311,0.000000
-5.689198,57.569403,0.000000
-5.680898,57.579291,0.000000
-5.714223,57.582709,0.000000
-5.731679,57.598293,0.000000
-5.744252,57.617987,0.000000
-5.762807,57.633979,0.000000
-5.778147,57.637437,0.000000
-5.793609,57.638577,0.000000
-5.805898,57.642646,0.000000
-5.811187,57.655097,0.000000
-5.805409,57.667182,0.000000
-5.785024,57.679511,0.000000
-5.790761,57.688544,0.000000
-5.790761,57.695990,0.000000
-5.753570,57.707465,0.000000
-5.734486,57.707953,0.000000
-5.704986,57.690131,0.000000
-5.692494,57.691067,0.000000
-5.681956,57.698717,0.000000
-5.674062,57.709662,0.000000
-5.685170,57.711412,0.000000
-5.692291,57.716498,0.000000
-5.698842,57.723090,0.000000
-5.708852,57.729560,0.000000
-5.720530,57.733385,0.000000
-5.803822,57.743842,0.000000
-5.806956,57.754625,0.000000
-5.802073,57.780585,0.000000
-5.803822,57.792222,0.000000
-5.801259,57.800442,0.000000
-5.809926,57.820624,0.000000
-5.811187,57.833197,0.000000
-5.807362,57.843940,0.000000
-5.799957,57.853705,0.000000
-5.789540,57.862006,0.000000
-5.776519,57.867906,0.000000
-5.751129,57.873358,0.000000
-5.724762,57.873521,0.000000
-5.698638,57.869086,0.000000
-5.674062,57.860500,0.000000
-5.677887,57.846910,0.000000
-5.674794,57.827094,0.000000
-5.667958,57.806952,0.000000
-5.660390,57.792222,0.000000
-5.650543,57.781806,0.000000
-5.637359,57.774237,0.000000
-5.622141,57.770209,0.000000
-5.605784,57.770494,0.000000
-5.613271,57.775214,0.000000
-5.617909,57.780219,0.000000
-5.625600,57.792222,0.000000
-5.613026,57.792629,0.000000
-5.603261,57.791083,0.000000
-5.584625,57.784817,0.000000
-5.591176,57.804429,0.000000
-5.587026,57.818590,0.000000
-5.585276,57.831448,0.000000
-5.598988,57.846869,0.000000
-5.637563,57.866360,0.000000
-5.650380,57.877753,0.000000
-5.639963,57.887844,0.000000
-5.647694,57.888983,0.000000
-5.650787,57.890815,0.000000
-5.653554,57.894680,0.000000
-5.643951,57.904202,0.000000
-5.620758,57.920885,0.000000
-5.612620,57.928778,0.000000
-5.598215,57.919013,0.000000
-5.587310,57.915107,0.000000
-5.550526,57.915107,0.000000
-5.556264,57.887763,0.000000
-5.527903,57.867580,0.000000
-5.487050,57.855862,0.000000
-5.454986,57.853705,0.000000
-5.461171,57.860500,0.000000
-5.449045,57.869127,0.000000
-5.437123,57.897650,0.000000
-5.427642,57.908271,0.000000
-5.414906,57.908149,0.000000
-5.369496,57.897528,0.000000
-5.355621,57.891262,0.000000
-5.327504,57.873277,0.000000
-5.293853,57.862047,0.000000
-5.221588,57.846869,0.000000
-5.236318,57.860785,0.000000
-5.247548,57.867011,0.000000
-5.276763,57.874172,0.000000
-5.320668,57.898505,0.000000
-5.384918,57.914130,0.000000
-5.392893,57.918199,0.000000
-5.394399,57.923896,0.000000
-5.396840,57.926215,0.000000
-5.397328,57.928900,0.000000
-5.392893,57.935614,0.000000
-5.386545,57.936428,0.000000
-5.378977,57.931830,0.000000
-5.371734,57.931057,0.000000
-5.366200,57.943061,0.000000
-5.347157,57.936713,0.000000
-5.319163,57.914740,0.000000
-5.297353,57.908271,0.000000
-5.286000,57.908759,0.000000
-5.266957,57.914008,0.000000
-5.256256,57.915107,0.000000
-5.243642,57.912909,0.000000
-5.221018,57.904039,0.000000
-5.211293,57.902086,0.000000
-5.198801,57.897773,0.000000
-5.162262,57.878485,0.000000
-5.119985,57.867987,0.000000
-5.091135,57.840318,0.000000
-5.070790,57.833197,0.000000
-5.076487,57.838528,0.000000
-5.083404,57.847561,0.000000
-5.089345,57.857245,0.000000
-5.091868,57.864203,0.000000
-5.097157,57.870917,0.000000
-5.197255,57.917873,0.000000
-5.221588,57.921332,0.000000
-5.221588,57.928778,0.000000
-5.201894,57.928656,0.000000
-5.193959,57.935981,0.000000
-5.195546,57.947659,0.000000
-5.204498,57.960150,0.000000
-5.216705,57.965888,0.000000
-5.248891,57.969387,0.000000
-5.263173,57.976549,0.000000
-5.292633,57.980618,0.000000
-5.333892,58.008531,0.000000
-5.359364,58.011379,0.000000
-5.357167,58.014065,0.000000
-5.356679,58.014879,0.000000
-5.351918,58.017524,0.000000
-5.366933,58.028876,0.000000
-5.386586,58.032538,0.000000
-5.427642,58.031195,0.000000
-5.424306,58.035549,0.000000
-5.422353,58.038967,0.000000
-5.419586,58.042060,0.000000
-5.413930,58.045478,0.000000
-5.413930,58.052314,0.000000
-5.447011,58.084377,0.000000
-5.428090,58.097968,0.000000
-5.390045,58.092190,0.000000
-5.366200,58.065985,0.000000
-5.344309,58.075507,0.000000
-5.322865,58.071723,0.000000
-5.300771,58.070136,0.000000
-5.276763,58.086412,0.000000
-5.283070,58.086412,0.000000
-5.278066,58.096259,0.000000
-5.278798,58.105373,0.000000
-5.283559,58.113471,0.000000
-5.290517,58.120551,0.000000
-5.276763,58.120551,0.000000
-5.276763,58.127387,0.000000
-5.297353,58.134833,0.000000
-5.284088,58.140082,0.000000
-5.255523,58.143785,0.000000
-5.242055,58.147895,0.000000
-5.242055,58.155341,0.000000
-5.275054,58.154527,0.000000
-5.290842,58.156317,0.000000
-5.304799,58.162095,0.000000
-5.297353,58.168402,0.000000
-5.304799,58.173326,0.000000
-5.313059,58.177314,0.000000
-5.321889,58.180243,0.000000
-5.331451,58.182034,0.000000
-5.329335,58.186713,0.000000
-5.326161,58.198432,0.000000
-5.323964,58.203111,0.000000
-5.336822,58.203192,0.000000
-5.346791,58.206855,0.000000
-5.392893,58.244696,0.000000
-5.392079,58.261379,0.000000
-5.375885,58.264228,0.000000
-5.352895,58.258938,0.000000
-5.310780,58.243394,0.000000
-5.293853,58.240912,0.000000
-5.276967,58.243394,0.000000
-5.237294,58.257636,0.000000
-5.216054,58.261420,0.000000
-5.194325,58.259996,0.000000
-5.173207,58.250922,0.000000
-5.165639,58.258246,0.000000
-5.152252,58.264838,0.000000
-5.138336,58.269599,0.000000
-5.129384,58.271389,0.000000
-5.111562,58.268256,0.000000
-5.081288,58.254096,0.000000
-5.067698,58.250922,0.000000
-5.017730,58.253241,0.000000
-5.002431,58.250922,0.000000
-4.933583,58.223049,0.000000
-4.943430,58.233588,0.000000
-4.954823,58.239814,0.000000
-4.982004,58.250922,0.000000
-4.968861,58.256781,0.000000
-4.940338,58.259467,0.000000
-4.926747,58.264594,0.000000
-4.990224,58.271430,0.000000
-5.009918,58.271389,0.000000
-5.018056,58.268622,0.000000
-5.029368,58.259711,0.000000
-5.040028,58.257758,0.000000
-5.050120,58.259914,0.000000
-5.070709,58.269232,0.000000
-5.081654,58.271389,0.000000
-5.096425,58.276760,0.000000
-5.125966,58.300198,0.000000
-5.136220,58.305569,0.000000
-5.137441,58.309272,0.000000
-5.156361,58.324612,0.000000
-5.160146,58.326606,0.000000
-5.167795,58.339260,0.000000
-5.171010,58.346666,0.000000
-5.173207,58.353949,0.000000
-5.153310,58.353949,0.000000
-5.163401,58.364569,0.000000
-5.162913,58.374498,0.000000
-5.155914,58.384467,0.000000
-5.146474,58.394965,0.000000
-5.145497,58.400051,0.000000
-5.146718,58.406643,0.000000
-5.146840,58.412421,0.000000
-5.143056,58.414781,0.000000
-5.135487,58.413764,0.000000
-5.122222,58.409573,0.000000
-5.116038,58.408596,0.000000
-5.057973,58.387274,0.000000
-5.016184,58.388129,0.000000
-5.043935,58.400092,0.000000
-5.053375,58.406643,0.000000
-5.050282,58.414781,0.000000
-5.057037,58.422187,0.000000
-5.066151,58.417141,0.000000
-5.076161,58.414496,0.000000
-5.086822,58.413886,0.000000
-5.098053,58.414781,0.000000
-5.098053,58.422187,0.000000
-5.088124,58.421942,0.000000
-5.085032,58.422187,0.000000
-5.085032,58.429023,0.000000
-5.091786,58.429755,0.000000
-5.096018,58.431464,0.000000
-5.105540,58.436510,0.000000
-5.050120,58.453803,0.000000
-5.025543,58.447699,0.000000
-4.995595,58.436510,0.000000
-5.105540,58.487372,0.000000
-5.105621,58.505561,0.000000
-5.103668,58.514228,0.000000
-5.095855,58.518866,0.000000
-5.042795,58.535468,0.000000
-5.027984,58.544094,0.000000
-5.016184,58.559394,0.000000
-5.022939,58.559394,0.000000
-5.015207,58.580064,0.000000
-5.011586,58.600572,0.000000
-5.004954,58.617743,0.000000
-4.988189,58.628323,0.000000
-4.859486,58.613227,0.000000
-4.835927,58.605048,0.000000
-4.818105,58.592922,0.000000
-4.817942,58.587592,0.000000
-4.812815,58.571967,0.000000
-4.806752,58.558417,0.000000
-4.803822,58.559394,0.000000
-4.804596,58.548326,0.000000
-4.807240,58.539618,0.000000
-4.811635,58.532050,0.000000
-4.818105,58.524644,0.000000
-4.799794,58.532457,0.000000
-4.791819,58.541653,0.000000
-4.789906,58.551744,0.000000
-4.790151,58.562486,0.000000
-4.785756,58.577053,0.000000
-4.777089,58.583319,0.000000
-4.771596,58.590399,0.000000
-4.776519,58.607164,0.000000
-4.758860,58.599107,0.000000
-4.728017,58.577460,0.000000
-4.711334,58.573065,0.000000
-4.683258,58.561510,0.000000
-4.670400,58.559394,0.000000
-4.660024,58.555854,0.000000
-4.659291,58.547553,0.000000
-4.663238,58.538398,0.000000
-4.667307,58.532050,0.000000
-4.679026,58.523912,0.000000
-4.714467,58.505601,0.000000
-4.732411,58.480455,0.000000
-4.751536,58.461615,0.000000
-4.760976,58.447984,0.000000
-4.742421,58.449530,0.000000
-4.682973,58.484565,0.000000
-4.673451,58.487372,0.000000
-4.666860,58.502916,0.000000
-4.650502,58.509955,0.000000
-4.630442,58.514960,0.000000
-4.612131,58.524644,0.000000
-4.601064,58.541938,0.000000
-4.595123,58.560004,0.000000
-4.584950,58.574164,0.000000
-4.560536,58.579901,0.000000
-4.517486,58.575507,0.000000
-4.475494,58.565619,0.000000
-4.426503,58.546373,0.000000
-4.426503,58.538886,0.000000
-4.427887,58.535305,0.000000
-4.428700,58.534735,0.000000
-4.426503,58.524644,0.000000
-4.449941,58.510199,0.000000
-4.464752,58.492011,0.000000
-4.477651,58.471340,0.000000
-4.495351,58.449530,0.000000
-4.478098,58.453559,0.000000
-4.461171,58.462470,0.000000
-4.433909,58.483629,0.000000
-4.432729,58.487616,0.000000
-4.433990,58.492377,0.000000
-4.434234,58.496283,0.000000
-4.430165,58.497992,0.000000
-4.425933,58.499091,0.000000
-4.385365,58.522406,0.000000
-4.382395,58.524644,0.000000
-4.343861,58.538886,0.000000
-4.317006,58.545722,0.000000
-4.306996,58.546373,0.000000
-4.287180,58.542914,0.000000
-4.257314,58.527981,0.000000
-4.234731,58.524644,0.000000
-4.248931,58.532050,0.000000
-4.238189,58.536444,0.000000
-4.232249,58.542426,0.000000
-4.227691,58.548163,0.000000
-4.221018,58.551947,0.000000
-4.209706,58.552924,0.000000
-4.190785,58.547838,0.000000
-4.176991,58.546373,0.000000
-4.168202,58.549384,0.000000
-4.160553,58.562567,0.000000
-4.149322,58.565619,0.000000
-4.111195,58.565619,0.000000
-4.090240,58.562079,0.000000
-4.081451,58.561835,0.000000
-4.070221,58.565619,0.000000
-4.061513,58.572821,0.000000
-4.048818,58.589586,0.000000
-4.039784,58.592922,0.000000
-4.030629,58.594062,0.000000
-4.029042,58.595160,0.000000
-4.027821,58.592719,0.000000
-4.009267,58.573310,0.000000
-4.003774,58.570624,0.000000
-3.981435,58.573065,0.000000
-3.895741,58.565619,0.000000
-3.810129,58.573065,0.000000
-3.766957,58.583726,0.000000
-3.698354,58.611151,0.000000
-3.659901,58.620836,0.000000
-3.597564,58.627143,0.000000
-3.565500,58.626614,0.000000
-3.542592,58.620836,0.000000
-3.552480,58.615465,0.000000
-3.556264,58.614000,0.000000
-3.532053,58.602118,0.000000
-3.504018,58.603339,0.000000
-3.447011,58.614000,0.000000
-3.391469,58.600653,0.000000
-3.364084,58.600816,0.000000
-3.350819,58.620836,0.000000
-3.367747,58.624701,0.000000
-3.386057,58.631741,0.000000
-3.402252,58.642035,0.000000
-3.412913,58.655585,0.000000
-3.390045,58.671780,0.000000
-3.374867,58.677069,0.000000
-3.358266,58.675482,0.000000
-3.354360,58.670152,0.000000
-3.351796,58.660834,0.000000
-3.347890,58.652045,0.000000
-3.340566,58.648139,0.000000
-3.309885,58.648139,0.000000
-3.244252,58.659003,0.000000
-3.204091,58.661119,0.000000
-3.151926,58.641262,0.000000
-3.118764,58.641099,0.000000
-3.052887,58.648139,0.000000
-3.019114,58.640326,0.000000
-3.025380,58.622138,0.000000
-3.044423,58.601630,0.000000
-3.049184,58.586737,0.000000
-3.060455,58.578437,0.000000
-3.075429,58.560370,0.000000
-3.084543,58.551947,0.000000
-3.110748,58.538642,0.000000
-3.118031,58.532050,0.000000
-3.129262,58.512641,0.000000
-3.129303,58.496405,0.000000
-3.118723,58.484442,0.000000
-3.097524,58.477484,0.000000
-3.085072,58.478258,0.000000
-3.073964,58.481676,0.000000
-3.064443,58.482978,0.000000
-3.056630,58.477484,0.000000
-3.053334,58.465766,0.000000
-3.057729,58.456855,0.000000
-3.066762,58.451158,0.000000
-3.077056,58.449530,0.000000
-3.086334,58.414211,0.000000
-3.129791,58.369289,0.000000
-3.182769,58.328437,0.000000
-3.220530,58.305569,0.000000
-3.262278,58.292629,0.000000
-3.349843,58.276109,0.000000
-3.384999,58.264594,0.000000
-3.438100,58.236029,0.000000
-3.447011,58.226752,0.000000
-3.454742,58.210150,0.000000
-3.473459,58.193427,0.000000
-3.515289,58.168402,0.000000
-3.735015,58.072170,0.000000
-3.809193,58.051907,0.000000
-3.827504,58.042060,0.000000
-3.836252,58.031440,0.000000
-3.846099,58.011176,0.000000
-3.851715,58.003892,0.000000
-3.860585,57.998928,0.000000
-3.885610,57.991400,0.000000
-3.917307,57.987454,0.000000
-3.981435,57.963568,0.000000
-3.990956,57.960395,0.000000
-3.997670,57.954413,0.000000
-4.001373,57.946112,0.000000
-4.001943,57.935614,0.000000
-4.018300,57.940619,0.000000
-4.023061,57.943061,0.000000
-4.016184,57.949286,0.000000
-4.030141,57.953192,0.000000
-4.055776,57.954983,0.000000
-4.084381,57.964179,0.000000
-4.089101,57.960150,0.000000
-4.086334,57.951890,0.000000
-4.077626,57.943061,0.000000
-4.062652,57.936957,0.000000
-4.031484,57.936184,0.000000
-4.016184,57.932196,0.000000
-4.009429,57.927680,0.000000
-3.988271,57.908271,0.000000
-4.008941,57.889594,0.000000
-4.013824,57.879340,0.000000
-4.009348,57.867906,0.000000
-4.025136,57.868069,0.000000
-4.054840,57.874335,0.000000
-4.070221,57.874172,0.000000
-4.079335,57.870266,0.000000
-4.096913,57.857367,0.000000
-4.104970,57.853705,0.000000
-4.132924,57.854153,0.000000
-4.190419,57.870063,0.000000
-4.218170,57.874172,0.000000
-4.298899,57.862779,0.000000
-4.320953,57.871039,0.000000
-4.353179,57.895209,0.000000
-4.372304,57.904486,0.000000
-4.392405,57.908271,0.000000
-4.339589,57.865709,0.000000
-4.307729,57.851467,0.000000
-4.269399,57.846869,0.000000
-4.229075,57.857245,0.000000
-4.208241,57.859198,0.000000
-4.190582,57.850287,0.000000
-4.173451,57.839016,0.000000
-4.149729,57.829820,0.000000
-4.133453,57.830146,0.000000
-4.139068,57.846869,0.000000
-4.075063,57.823188,0.000000
-4.039906,57.818183,0.000000
-3.983510,57.842353,0.000000
-3.951487,57.838324,0.000000
-3.933705,57.825670,0.000000
-3.947336,57.812690,0.000000
-3.914784,57.807685,0.000000
-3.877675,57.816718,0.000000
-3.841868,57.834906,0.000000
-3.813547,57.857123,0.000000
-3.798451,57.866523,0.000000
-3.786041,57.865424,0.000000
-3.779449,57.855658,0.000000
-3.782216,57.839423,0.000000
-3.790028,57.830715,0.000000
-3.926015,57.734809,0.000000
-3.948842,57.724921,0.000000
-3.975209,57.703274,0.000000
-3.988271,57.695990,0.000000
-4.008046,57.693793,0.000000
-4.023671,57.697821,0.000000
-4.028635,57.707709,0.000000
-4.016184,57.723334,0.000000
-4.042958,57.737291,0.000000
-4.077952,57.730292,0.000000
-4.155344,57.692572,0.000000
-4.168568,57.689439,0.000000
-4.194000,57.688544,0.000000
-4.259267,57.678697,0.000000
-4.277821,57.680609,0.000000
-4.294789,57.680162,0.000000
-4.302154,57.668606,0.000000
-4.308827,57.654853,0.000000
-4.324045,57.648261,0.000000
-4.338206,57.645087,0.000000
-4.403188,57.609524,0.000000
-4.412180,57.602973,0.000000
-4.420318,57.592963,0.000000
-4.428456,57.577541,0.000000
-4.423451,57.576809,0.000000
-4.409901,57.582465,0.000000
-4.379872,57.589342,0.000000
-4.365102,57.597235,0.000000
-4.351064,57.607367,0.000000
-4.340810,57.617174,0.000000
-4.328725,57.626288,0.000000
-4.283111,57.641425,0.000000
-4.244537,57.663031,0.000000
-4.201894,57.674994,0.000000
-4.193756,57.675523,0.000000
-4.182240,57.672797,0.000000
-4.169016,57.663764,0.000000
-4.118723,57.657701,0.000000
-4.096791,57.658108,0.000000
-4.080719,57.664984,0.000000
-4.068105,57.672309,0.000000
-4.024648,57.687201,0.000000
-4.009348,57.688544,0.000000
-4.004506,57.675971,0.000000
-4.025258,57.655219,0.000000
-4.054189,57.635728,0.000000
-4.083404,57.623358,0.000000
-4.118560,57.592963,0.000000
-4.115468,57.587836,0.000000
-4.112294,57.584133,0.000000
-4.108876,57.581448,0.000000
